,user,comment_time,votes,rating,text,sentiment,feedback
8274,你荷,2019/6/23,319,4,世上没有几多人能像孙燕姿那样，把自己的名字变成一种风格的代名词。,1,1
8279,野生肉包子,2016/7/12,225,5,极限挑战已经是一个情怀了。除了当年的爸爸去哪儿，也没哪个综艺可以让我这样一刷再刷，看到不腻的。,1,1
8281,回忆与否之,2018/6/9,26,5,毫无疑问，这个节目的野心绝不仅仅是做一档普通的综艺，这点很容易就能看出，而作为质量超高的第2季的结尾，它当然要撑得起全季的格局，令人惊奇的是，这群人还真做到了，全程充满惊喜不说，还献了一波爱心，比起隔壁那档只会胡跑的节目，这才是真正有意义的，也只有这种综艺存在，我国的综艺才能进步,1,1
8284,梶岄,2017/1/7,318,5,我爸拿了把上低音号回来吹着玩——我：这两年有部挺火的动画，主角吹的就是这个。——我爸：是不是叫「吹响吧上低音号」（一字一顿地说），我看了。——我：(;ﾟДﾟ)!,1,1
8285,茶雨风,2016/10/7,55,5,这一季的表现，除了第一集略显岑长外，其余表现都很精彩，这一季采用了多个伏线共同推进的方式，让整个故事显得富有层次，人物的形象进一步深入。临近结尾才发现全国大赛其实并不是重点，在生活中发觉人性才是“京吹”的中心。,1,1
8287,小桃几,2017/1/10,20,5,根本没办法忍心看完，留下几集，就好像没有完结，没有遗憾，后面还有炒鸡长的、不会画上句号的故事一样。,0,1
8288,陆秋槎,2016/12/29,9,5,1.年度最佳TV动画无疑，虽然仍有不少花田十辉的老毛病。2.前辈与后辈间的羁绊（明日香线），本就是日本文化特有的东西，只怕中国的观众未必能理解，更难有共鸣。3.我不站久丽这对人气CP，因为每次看到她们在一起都会想起○菜和○马，然后开始胃疼。,1,1
8289,冷杉,2012/7/4,21,4,梦露的形象就是胸大无脑性感金发美女，老好莱坞经典邻家少女+蛇蝎美人二合一，也是50年代中产阶级白人男性最喜欢的形象。梦露的明星形象建立于John Huston，完成于Howard Hawks，Billy Wilder只是利用Hawks的劳动成果在《七年之痒》里锦上添花了一下，梦露自己跟这个银幕形象的关系最少。,1,1
8290,闪电杰克,2017/2/22,8,5,没头脑+不高兴，人设超级赞，也有新意！姐妹俩相爱相槽的关系棒棒哒~ 结尾那段话好棒，嫁一个人不一定是看他富不富有，但富有至少是其中一个因素，就和男人不会只为了女人的容貌娶她，但一定会看容貌一样，三观正，又女权，没毛病，五星！,1,1
8291,桃念舊夢,2016/12/9,7,4,夢露實在太美了 原來那首《鑽石是女孩最好的朋友》出自這裡 其實夢露本人很有才華啊 另 看了幾部她的電影發覺她的表演真的有點受到我家公主的影響,1,1
8292,娘圈圈 瞎比比,2016/4/21,4,5,很好看啊，不光有金发女郎，里面还有男肉。肉色黑边紧身短裤，大赞！（除了那段体操表演）男性角色存在感爆弱，最后感觉明明是姐妹俩结婚了嘛，百合片。,1,1
8293,probe,2018/8/22,2,3,这部歌舞片与同时代的类型片没有很大的风格差别，几乎感觉不出霍克斯的导演标记，更多的是梦露的个人标记。全片对底层上位女性对拜金之赤裸裸，倒干脆达到了坦诚的程度，反倒少了一层上层人的虚伪相在里面，更多彰显的是对自己吸引力与把握男性的自信和人生目标的明确，是有一定的女权自信心理在里面的。在那个还算保守的50年代，被奥运裸男环抱而四处打量毫不羞涩，以及性感大闹法庭，这两场简·拉塞尔的性感大胆戏里展现的很有...这部歌舞片与同时代的类型片没有很大的风格差别，几乎感觉不出霍克斯的导演标记，更多的是梦露的个人标记。全片对底层上位女性对拜金之赤裸裸，倒干脆达到了坦诚的程度，反倒少了一层上层人的虚伪相在里面，更多彰显的是对自己吸引力与把握男性的自信和人生目标的明确，是有一定的女权自信心理在里面的。在那个还算保守的50年代，被奥运裸男环抱而四处打量毫不羞涩，以及性感大闹法庭，这两场简·拉塞尔的性感大胆戏里展现的很有惊奇效果。而梦露则干脆被编导利用以她被媒体渲染的性感白痴形象示人，看似在戏谑自己，实则戏谑了周围一众男性的好色而贪心的本性。顺便值得一提的是，梦露其实不只是形象的魅力，虽然不是专业歌舞人出身，轻歌曼舞的水平却是超众的，不但柔舒的舞蹈魅力有别人无法企及的个人高度，嗓音也很柔美，是天真与成熟的完美结合、,1,0
8295,大妍妍,2019/8/8,4,5,从电影院出来，泪流满面。就像电影里随机采访的army说的，防弹让我们可以丢掉生活中的角色，只作为“我”这个个体去生活。而且让我知道自己值得更好的，应该学会爱自己。,1,1
8298,Cy钰,2020/4/19,0,5,都是乖孩子 优秀的孩子 愿身心健康❤️,1,1
8300,零点,2018/12/6,124,5,豆瓣评分巅峰，甜茶代表作,1,1
8304,兮兮兮大王,2019/9/1,52,4,mnet剪辑太烂太拖了 还总是回放 一嗓子开头能剪八百遍听到我都要ptsd了也是无语 本来只想给2.5星的 但是本女团博爱者喜欢的噜妹妈妈木女娃多喜欧尼还有郑叡仁在 都是有实力的美女们所以就打个四星 朴春我从roommate开始对她无感所以一直无感 是录音室歌手实锤 唱live听的我也喘不上气的感觉 不可 雪炫（在不张嘴笑的情况下）真的挺漂亮有点演员咖的感觉了 期待后续的舞台和更多美女们的互动 我...mnet剪辑太烂太拖了 还总是回放 一嗓子开头能剪八百遍听到我都要ptsd了也是无语 本来只想给2.5星的 但是本女团博爱者喜欢的噜妹妈妈木女娃多喜欧尼还有郑叡仁在 都是有实力的美女们所以就打个四星 朴春我从roommate开始对她无感所以一直无感 是录音室歌手实锤 唱live听的我也喘不上气的感觉 不可 雪炫（在不张嘴笑的情况下）真的挺漂亮有点演员咖的感觉了 期待后续的舞台和更多美女们的互动 我喜欢的几个团都再火一点吧！,1,1
8305,LLLLLLeslie,2019/8/30,29,4,boom真是时代的眼泪！妈妈木冲鸭！,1,1
8308,Anonymous,2019/8/29,22,3,MAMAMOO开场表演绝了👑 表白朴春You and I♥(btw剪辑恶心死了 进度太慢),0,0
8310,彩虹几度,2010/12/15,3,3,当小奥利弗端着破碗可怜兮兮地问：能再给一些嘛，他已经赢得了所有的观众；小学时看的原著，记住的细节也不会比电影呈现的少，两多小时的歌舞剧，浓缩剧情不到半小时,1,0
8311,周鱼,2011/2/10,1,2,音乐只能算是马马虎虎 一些不错的场面调度 无比冗长 就连开幕中场散场的定格画面都那么漫长 一开始还有长达4分钟的演职员字幕+素描剧照 几欲吐血 原始歌舞片神马的和类舞台剧电影是我最不喜的早期电影形式 其讨厌程度可与后来的DOGMA95和伯格曼有得一搏,1,-1
8312,小凯撒,2011/5/30,2,4,和波兰斯基版相比各有千秋，音乐剧带来傻乎乎的可爱气质。可是正太主角演的好烂。,1,1
8313,徐宏亮_TomXu,2010/12/12,0,3,"里德这个版本居然是歌舞片！比较无感，主要是歌舞和音乐与情节脱节严重。
话说马克莱斯特太粉嫩了！小滑头挺像中国的三毛，尤其是那个红红的翘鼻子^_^",1,0
8315,(๑⁼̴̀д⁼̴́๑),2017/7/20,43,3,艾薇塔从此正式登上了政治舞台。她当上了贝隆政治生涯的贤内助，并一直主张为穷人谋利益。政治的世界风云幻变，而艾薇塔也渐渐找到实现自己政治理想的路径，并为此努力一生，成为阿根廷民众心中的“第一夫人”。,1,0
8319,影志,2017/2/27,46,5,《超市夜未眠》版《爱乐之城》，结尾的合舞就像两个灵魂相撞一样，爱不需一言一语，只需在一个时间代码共同迈起舞步。【在线全片】 http:''www.bilibili.com'video'av7662983',1,1
8320,TM,2017/2/8,27,4,这是我喜欢的那种艺术之于普通人命运的表达,1,1
8321,深夜的阿斯伯格,2017/2/17,25,4,我会心地笑了。不管你做着什么样的工作，你都如同大多数凡人一样会感到焦灼与不安，可怕的是这种情绪久而久之会外化为一种难以抗拒的安静。然后，慢慢地，另外一种方式代替了语言。,1,1
8323,沐梵,2017/2/23,10,4,心理预设是个科幻故事，没料到是关于孤独的文艺爱情片，悬疑+感动完美融合。天然多机位，隔空尬舞，舞出爱火花，舞出我人生。不愧是短片金棕榈。,1,1
8324,亵渎电影,2017/1/6,81,3,满足了直男癌白人男性对东方女性忠贞执着的美好意淫，白男的价值观永远是那样政治正确且忠于内心真实自我。,1,0
8325,Friga,2017/1/17,34,3,"无法接受这个故事的三观, 他是她生命的全部意义, 而她不过是他生命中的一段历程, 背景要是换成1949上海的话, 估计要被中国群众强烈抗议了~ 因为无法融入剧情想必影响了我的体验, 看完后第一感觉是凭啥这能当四大啊~ 不可思议~",1,0
8327,小浅,2019/2/27,1,5,看过制作最精良的剧场版，电影感的剪辑，让舞台的气氛更有感染力。最爱Engineer的美国梦独秀。剧情和音乐、历史背景和细腻感情都兼顾到了，也许就只差一首有传唱度的歌曲了。,1,1
8328,organum,2017/1/10,1,3,故事實在算不上一流，處處彌漫著美帝的價值觀和政治觀。對於西貢(小姐)，它是美國夢的一部分如同歌舞昇平紫醉金迷的天堂，對於西貢（市），它顯露的是對共產主義的赤果果諷刺。在這種價值輸出下的愛情故事，包含太多功利因素，是我不喜歡這部戲的原因之一。,1,0
8334,穆子衿,2018/3/17,1626,4,节目挺有趣的，我很喜欢那个热血之城的设定，还有以一个团队的方式进行舞蹈。,1,1
8336,。硕儿。,2018/3/25,447,1,爱奇艺实力证明，不好好做功课，用心做节目，砸钱请多顶级的流量都没用。隔壁从剪辑到推广都做得跟shi 一样，但也生生靠节目硬核和干货留住了观众。再回头看街舞团这点辣鸡内容，脸疼不？,1,-1
8337,zoey,2018/3/17,413,2,这就是街舞和热血街舞团都看了，热血街舞团真的一般，导师就宋茜和王嘉尔实力不错，一人一颗星。其它没什么吸引力，还很拖沓，选手感觉也没有街舞专业。,1,-1
8340,伊卡洛斯,2011/9/13,78,4,"有人说：真正的爱情，背后没有秘密。
说这话的人，既不明白爱情，也不明白秘密。",1,1
8343,烟花四月,2011/12/14,1,5,一直想看，也是为了回忆之前忘记之后看的，虽然不曾玩摇滚，可是会想起一些飘的日子，一些什么都没有仅仅剩下梦想的年轻岁月，晚安北京和回忆之前忘记之后，还是默默的看完了整个字母，闭上眼睛聆听。,1,1
8344,穆先生.troj,2012/6/17,238,4,简单的剧透就是：彭坦和春晓唱着《我们的小世界》闯进了sex pistols 的朋克趴。嘉宾有猫王，梁龙……,1,1
8345,托尼·王大拿,2013/2/10,31,4,一部满是影子的电影：既是前人的映射，又是后人的灵感。看完此片感觉语言无限匮乏；荒唐而怪诞，无愧于cult典范。,1,1
8346,战国客,2008/7/17,36,3,传说中的美国B级片至尊！现在看起来有点乱，有点吵，但据说当时上映时银幕上下能“打成一片，唱作一团”，这可能也是那个时代的特色吧。赞一下开头那首歌，真的很有感觉啊~~,1,0
8348,峰峰峰峰,2014/1/13,7,3,所有的神话都只能远远观望，越是喜欢就越要保持距离，一旦我们插入其中，都只剩下脏内裤了。,0,0
8353,。,2019/2/24,3,5,开始我是最喜欢跨越97演唱会的，那时候哥哥年轻漂亮性感妖艳，嗓音圆润饱满，整个人闪闪发光。看了一次热情之后，老是会回想，想看第二遍第三遍第四遍第四十四遍，灯光 服饰 沙哑的嗓音 American pie 无心睡眠 寂寞有害 枕头……后来很难再找到对演唱会这么用心的人了。,1,1
8357,谋杀游戏机,2013/3/3,2,4,看时没有想到是30年代的作品，动作非常流畅，细节很有想象力。奥斯卡史上首部最佳动画短片，植物们欣欣然张开了眼，一棵树打败恶人赢得美人心,1,1
8358,[已注销],2014/6/8,2,5,1932年的动画短片，不能够拿现在的标准来衡量，但是就算真要衡量，放在今天也是上乘之作。故事虽然老套，但是可以看出创作人员的探索的态度，无论是花草树木鸟虫的拟人化姿态还是随着故事发展而展开的一系列动作，都颇有典型性，后来的美国动画延续了很多，而且始终有着比较统一的风格。难能可贵。,1,1
8359,文泽尔,2008/6/11,29,5,住在紐約的一群波希米亞人，傲視一切，又不得不為生活所迫。最好的唱段是酒吧波希米亞和“without u”這兩段，詞和唱功都極好（52萬6千分鐘貫穿始終也不錯）——此片的色調，人物安排和臺詞風格稍許相似今敏的《東京教父》，疑后者多少有所借鑒,1,1
8361,醉舟一季,2009/12/20,9,5,我中意的歌舞片，歌曲很赞，还告诉我们一个我们一件事：表面光辉灿烂到极致的美利坚民众仍然有一部分过着黑暗的地下生活。,1,1
8363,葱的,2009/9/18,1,4,改编自Puccini的原剧波希米亚人。 原来Rosario Dawson是唱出来的 你知道我觉得这个世界上最快乐的是什么样的人事 La Vie Boheme 只是还没有遇到更好的生活。鲜艳当然 音乐剧永远还是现场的好 ,1,1
8364,徐若风,2016/4/2,26,3,三星半。奇异观感类似《美国骗局》和《一步之遥》，明星数脸年代喜剧，无论是内容还是视听语言，整体风格上致敬50年代，美术布景精致华丽。但各种揶揄反讽却尴尬失水准。问题出在之前科恩最厉害的剧本和剪辑上，结构松散，离最佳效果还挺远的，回炉可能还有救。,1,0
8365,JoshuaLi,2016/2/5,12,3,7.3 还是科恩兄弟擅长的黑色喜剧，不过这次有些堆砌元素的倾向，核心是个非常简单的故事，副线叙事元素又多又支离破碎，冲突的解决跟主角没多大关系，不过用到的制片厂体系梗实在太多了，其中黑名单编剧绑架明星一起学习共产主义最后还要对着苏联潜艇致敬也真是黑到不行了。,1,0
8366,CharlesChou,2016/4/3,5,3,二叔和钱老板这俩配角戏份不多却出奇精彩，Hail Caesar的最后一场戏也莫名洗脑，看似粘性很差的架构执行起来竟无比顺畅，但几乎不见科恩兄弟招牌的深刻气息，归根结底还是部充满玩票性质与对黄金年代一份情怀的娱乐片罢了。,1,0
8367,掉线,2016/5/4,5,4,【B-】故事无聊拍的不错，说让伍迪艾伦拍的，交给他估计没三小时下不来。,0,1
8368,亵渎电影,2016/4/3,10,3,对资深观众来说，猜谜的乐趣是有的，只是剧作太松弛。,1,0
8369,Q。,2011/12/2,89,4,几乎是1973年奥斯卡的最大赢家，却并不广为人知。末世情调，社会实况和意识形态结合得几乎天衣无缝，歌舞与类型的完美融合。歌舞表演即便放到今天来也依然前卫大胆，虽对于纳粹和现实的描绘只有寥寥几笔，但是足够生动传神，尤其是纳粹青年演唱《tomorrow belongs to me》那段堪称一绝。★★★★☆,1,1
8370,开开及第,2006/2/1,61,5,它给了我一个20世纪30年代法西斯掌权前夜的柏林社会细微而深刻的变化的直观认识。 ,1,1
8371,Paco,2017/2/26,38,5,第一部鲍勃·福斯。摄影剪辑登峰造极，迷幻背后自有明晰。你以为生活与政治很割裂，就像你也以为歌舞与现实很割裂，然而一切都不曾割裂，它们或互为表里，或相互侵犯，或共进共退。第89届奥斯卡前夕观第45届奥斯卡上《教父》的最大对手有多牛逼。盛世不再。,1,1
8373,鬼腳七,2011/9/12,9,4,歌舞部分几乎完全作为剧情和现实的隐喻，而摒弃了和故事的联系，对于纳粹和现实的着墨寥寥几笔，但是生动传神。莎莉的角色性格鲜明，但是稍稍有点过。三星给片子，一星给明奈丽。,1,1
8375,醉饮狂歌,2018/12/21,31,3,一星给本卫肖，演得真好啊，尤其是对着孩子们崩溃的那场戏，在音乐喜剧里看到这么真诚的表演，一星给艾米莉，她的Mary Poppins有自己的特色在，“严厉”中带着关怀和幽默感，一星给2D动画的片段和街灯那场舞蹈，充满童趣看的很开心，然后好莱坞能不能别再一再重复一样的剧本和桥段了，再这样下去真的创意就枯竭了。。。,1,0
8376,小四不象,2018/12/23,28,2,今年在影院看院线片和老片4K修复总共上百部，这是唯一一部让我在观影过程中睡着两次的电影；总体而言就是毫无吸引力的故事+糟糕的歌舞+完全记不住的旋律+违和感极强的动画+五毛钱特效（特别是水下部分对比前几天的海王，这水下的人物头发跟在空中似的乱飘）,1,-1
8378,AilsonAir,2018/12/23,13,4,看得太开心了。所谓情怀之作，此言不虚。它像是将我带回了童心的原点，提醒着我我最初为何那么爱迪士尼：因为它将不可能变为可能，在幻想的世界里为你创造一片五彩斑斓无所不能的乐园。外面的世界那么灰暗，在欢乐的歌舞中，能拥有这两个小时的瑰丽和梦幻已经是我得到的最大的馈赠。,1,1
8379,马里奥,2019/9/27,70,5,天呐，节奏快到飞起来超有感觉的，有点丑闻的感觉，但是更狗血，一个个的太野了吧，画面也太美了吧，还有River也太帅了吧，还有什么比小鹿斑比般的男性更有吸引力的生物？猛男落泪，天呐。哭戏，OMG，才第一集，每个人的眼泪是不要钱的么，说出来就出来，连哭都这么美，都给我看😭😭😭😭。,1,1
8380,周府真,2019/9/29,24,5,作为Ryan Murphy转战网飞的重头戏，看得出花了不少心思，可是包括片头在内总感觉什么元素都加了，却又似乎少了点什么，例如片头虽有模仿王冠的细节打造主题曲却又莫名从深沉转为轻快，Jessica Lange还在延续美恐系列浮夸的戏路，仿佛与整部剧脱节，《L&O:SVU》早在去年已拍过一集取自同原型母亲角色更自然说服力更强的珠玉版本在前，其他角色戏份都很同框，“第一夫人”每次出招都精彩纷呈，同为影...作为Ryan Murphy转战网飞的重头戏，看得出花了不少心思，可是包括片头在内总感觉什么元素都加了，却又似乎少了点什么，例如片头虽有模仿王冠的细节打造主题曲却又莫名从深沉转为轻快，Jessica Lange还在延续美恐系列浮夸的戏路，仿佛与整部剧脱节，《L&O:SVU》早在去年已拍过一集取自同原型母亲角色更自然说服力更强的珠玉版本在前，其他角色戏份都很同框，“第一夫人”每次出招都精彩纷呈，同为影后的Gwyneth Paltrow把慈母又隐含讽刺的角色拿捏得很好，最出色的是第五集，唯一的短篇却针对美国社会选战白热化下，即使触及到与个人利益有关，但仍不投票的的所谓“voters”之愚昧、麻木、冷漠的心理，及宛如行尸走肉的生活方式刻画得淋漓尽致，情节还算紧凑峰回路转，歌舞部分没必要，哈佛部分明显影射Felicity Huffman等名人买名额，总体质量还算不错~,1,1
8381,坂口健大郎,2019/9/29,20,4,typical Ryan Murphy comedy，美国政治生态浓缩到高中，校园即社会，大红大绿的drama包装一点reveal一点ironic，继续扩大对性少数的描写和关心，对EvanHansen的私心爱就和大伦一样流露无疑（但完整唱了三首还是太过了太过了），到第四集还是显出疲态，过家家终究还是过家家，从创意到这个展开还是太保守。直到最后一集峰回路转，冲出校园奔向实操，即将拿下纽约，前七集不过...typical Ryan Murphy comedy，美国政治生态浓缩到高中，校园即社会，大红大绿的drama包装一点reveal一点ironic，继续扩大对性少数的描写和关心，对EvanHansen的私心爱就和大伦一样流露无疑（但完整唱了三首还是太过了太过了），到第四集还是显出疲态，过家家终究还是过家家，从创意到这个展开还是太保守。直到最后一集峰回路转，冲出校园奔向实操，即将拿下纽约，前七集不过是最后一集和接下来很多季的大型预告。想说如果做双线是否会更好，但立刻意识到，这种“保守”其实也是他设计的一部分，太聪明了！,1,1
8382,✌,2019/10/4,18,5,必须说，政客是本年度最被低估的英美剧。起初不适应这样尖锐的表达，看到后来被不断反转和对成人游戏反讽折服，并且无数人评价childish后，真让主角受到了毒打，大人们比他会玩多了，四两拨千斤几个问题就可以否决他看起来精心准备实则搬不上大人游戏台面的提案。刚开始我讨厌精英小队主角到后来竟萌生出了认同。我认为本剧对成人游戏描摹的到位也是因为我不由自主代入peter和eli两人，Peter不是好人但是也有...必须说，政客是本年度最被低估的英美剧。起初不适应这样尖锐的表达，看到后来被不断反转和对成人游戏反讽折服，并且无数人评价childish后，真让主角受到了毒打，大人们比他会玩多了，四两拨千斤几个问题就可以否决他看起来精心准备实则搬不上大人游戏台面的提案。刚开始我讨厌精英小队主角到后来竟萌生出了认同。我认为本剧对成人游戏描摹的到位也是因为我不由自主代入peter和eli两人，Peter不是好人但是也有心做好事，eli对peter的欣赏和忠心。并且对当今割裂的现实、vulnerable aggressive的思想冲突也有犀利的勾勒。很久没有看一部剧享受剧情跳跃带来的期待。,1,1
8386,张小北,2014/1/3,24,4,开场情绪铺垫和人物建立都非常棒。中段枪战的手持摄影及剪辑都可圈可点。导演彼得·博格的个人风格也在这样一个受到非常多制约的题材中发挥的很明显。,1,1
8387,mingjoyce,2017/2/1,30,4,動作場面很好很真實很精彩，尤其喜歡第一人稱射擊遊戲的朋友，一定會看得血脈賁張。但對我而言，最感人的一點：它是個真實故事，等看完整部片，不管你覺得前面出現的交戰過程是好看還是無聊，看到正片結束後播出的那些真實人物的照片，很難不為主角們受的苦難，以及逝者家庭的天人永隔感到難過。,1,1
8389,大奇特(Grinch),2010/9/4,110,5,某些心理病只是看待周遭的方法与别人不同。上帝给你缺陷的同时也会赋予你一定的天赋，关键在于如何去开发和利用它。葛兰汀本身也像牛一样，她对饲养员(人)产生芥蒂，只能按照自己的圈子行走，但她始终保持着牛的韧性，穿过人生的一扇扇门槛。克莱尔.丹尼斯演技卓越，希望能拿金球电视奖。,1,1
8390,莫呼洛迦-屁股上的青春在歌唱,2010/10/13,91,5,这电影有很多细节很容易打动人。在temple做毕业演讲的时候，感动的我差点儿哭了。一个自闭症患者能一点一点的从自我，和别人的帮助那里走出来，再去帮助自己和别人和世界真是一种非常伟大的情操。她说的很好，我们不需要那么残暴，我们应该对它们给予尊重。我们就应该对任何事物都给予尊重。,1,1
8391,匡匡,2010/9/23,31,4,做为一个曾在童年期因内向、自闭而饱受人群孤立、排挤、嘲弄的笨小孩、“低能儿”，只想说，自闭症唯有拍进电影里才如此励志，犹如“天才”背后一只光环。向天宝致敬甚至膜拜的观众们其实不妨自省，你赞叹钦佩的是她在社会性上的、世俗意义上的成功，还是真的艳羡她被上帝赐予了“另一种看世界的角度”,1,1
8393,Adiósardour,2010/8/20,21,5,"腦海彷彿天然的數據庫，能夠清楚的紀錄所有見過的門,鞋子.以圖像的型式壓縮組成排列.旋轉,擠壓,固定場所,搖晃身體都可以使混亂的精神得到鎮定.世界如果不是這樣又該是怎樣的？大腦在思考如同精密運作旋轉的齒輪，眼睛所見之處都是數字組成的科學邏輯.沒有誰比你更懂得自然的奧祕與生命的意義.",1,1
8394,北野 雨,2015/10/4,313,4,中规中矩，没有太多惊喜；他踏出第一步的时候我眼眶湿了，不知道是因为感动的还是因为吓的,1,1
8395,同志亦凡人中文站,2015/10/27,226,4,既是流畅的商业片，也是一封写给双子塔的情书。一个好故事有了特效加持后带来的视觉效果真是膝盖给跪了（恐高症受到1万点伤害）。 “阿甘正传”导演这次追求叙事和炫技的平衡，某种意义上也是在高空走索，完成度不错～,1,1
8396,影志,2016/1/2,160,4,'这是最美的一天' 以乐观、喜剧的剧情讲述这个无畏的故事，致敬这个世界上最勇敢的人。双子塔控，表示对结尾很满意，摩天大楼因他而获得生命，也因他获得重生，Forever...,1,1
8398,洛风城,2015/12/10,71,3,标准的好莱坞流水线产品，中规中矩，若非走钢索和双子楼的美妙风景有足够的噱头和吸引力，恐怕换成别的较为一般的梦想的话，将更为不堪。123分钟的精华都浓缩在最后20分钟，全片只有两处有所感触：阿囧拿着钢管怯弱坚毅的双眼以及那句略带讽刺的forever。三星半,1,0
8402,幡,2011/4/27,19,1,《迷失的羔羊》一片借用我国经典文学名著三国演义中的人物名称描绘了一个新型农民革命家曹渣狼与地主老财童养媳关羊羊相遇了……相处一段时间后曹领袖悸动的心不可抑制，但是可恨封建落后思想根深蒂固，童养媳一心侍奉夫君，执意回到夫君身边，小羔羊终于还是迷失在封建狼群中，最后被害的故事。,1,-1
8403,摄影师老A,2011/4/21,10,3,站在任何一个层面上，我都不信关羽有那般花哨武艺。毕竟是从南边舶来的，不是真正的中国风味。如果这个片子让姜文来拍，会拍成什么样？也许，不会有那么长的打戏。我们已经看多太多打架了，打架最容易产生同质感的东西，我想看到挥发着智慧气息的戏，也许姜文能带给我们《子弹飞》般的惊喜。,1,0
8404,亵渎电影,2012/8/1,48,4,这不仅仅是一部成功的体育电影，它还成功的将历史问题和社会意识形态移植到电影故事的方方面面，让影片在好莱坞式的梦幻中有一种超越剧情的坚韧力量。一个白人主动打破种族主义的偏见，成功的让美国大学篮坛正式进入黑白共存的时代。这部运动励志外加种族平等的主旋律电影几近完美了。★★★★,1,1
8409,匡匡,2015/4/25,266,5,萨尔加多不止是神妙的光影叙事者，他诗意精确的言语同样有力量。在我眼中人类是地球的病毒，将天堂败坏成炼狱，但大师看遍饥馑苦难暴虐杀戮依然未曾陷入虚无，他说：我热爱人类，他们是地球之盐——这才是难能可贵。大地抚慰治愈了萨尔加多破碎绝望的心灵，他种下的森林是给这个星球的偿还，也是回馈。,1,1
8410,eleanor,2014/11/10,143,5,电影太棒了，但主要还是萨尔加多太棒了。（可惜不是迷妹，不然见到真的维姆文德斯大概也太棒了。）每个像这样逼迫自己直视人类最黑暗面的摄影师都不知道有多强烈的召唤和信念，唯有崇敬，并感谢他们拓宽摄影的疆域。看完感觉自己都更有人性了……但难道又要什么也不做地任这冲动消逝吗，觉得有点焦虑。,1,1
8411,樹一,2016/2/24,99,5,跟大师活在同个时代是无比幸运的，凡夫俗子借由一双上帝之眼，得以凝视这个星球无数个令人泪流满面的瞬间。毁坏的雨林能重生，写满贫瘠和死亡的土地上也能开出文明之花，萨尔加多是上帝派来人间的卧底，不为了满足任何猎奇或艺术追求，而是用光为人性铭刻下永恒的证据。,1,1
8412,胤祥,2016/2/12,19,4,摄影师作为目击者，提供了关于重要时间的视觉证据同时也是经验方式。左派立场很明确，穿起了许多重要的世界史事件，并确切地是这个世界的问题。传主最后走向自然摄影其实也很逻辑……后冷战时代保持介入的姿态且不犬儒，其实真的很难。,1,1
8413,PuffyEmpanada,2015/4/8,13,5,极尽谦卑的文德斯几乎是以学徒的姿态呈现了萨尔加多眼中的世界，光影先后经两位大师之手却如同未着痕迹，只是默默讲述自己的故事。因为直面过人类至为黑暗残酷的一面，才有对世间生灵万物毫无保留的深情，毕竟，我们之中的每一个就是地球之盐。之于观众而言，这样的电影就是一次灵魂的洗礼。,1,1
8414,暴富的女孩是我,2017/6/3,72,4,寒假在亲戚家拜年无聊看了几集，以前的电视剧真的很不错，有实力的演员就是不一样，虽说这样说不太好，但是现在大部分人看到主演都觉得应该不会有什么感情戏，但这电视剧里不仅有，还是三角。现在这个色欲时代真的很浮躁。,1,1
8415,小羊仔,2011/5/4,70,4,现在想想赛西施是个狐狸精，当年一点也不懂,1,1
8416,蓉儿,2017/1/29,44,4,该剧以悬壸济世的民间郎中喜来乐跌宕起伏的人生为主线，以戊戌变法的历史、红颜知己的恋情和同行冤家的相煎为支线，描绘了清末社会大背景下小人物的命运。喜来乐本与世无争，只因救了京城靖王爷的格格，而被留在了京城，不得已与忌讳他的王太医展开一番又一番的周旋较量。李保田的演技很赞，自带喜感。,1,1
8417,Ada🧣Wong💋💍,2015/11/6,7,4,女主很美！喜欢做铁狮子头,1,1
8419,[已注销],2010/11/13,278,4,这部差点让电影公司倒闭却成就了男女主角的宏伟巨制告诉我们一个简单浅显的道理：男人靠武力征服世界，女人靠男人征服世界。,1,1
8420,c.z.f.y,2009/1/10,135,3,"开头竟放了足足有两分半的音乐才出现20世纪FOX的标志，大片的大排场。。Cleopatra is a confusing woman, 不能否认，她带有政治目的的诱惑中还是有爱情成分的。尽管这片子不是很有意思，不过鉴于是60年代的彩色史诗巨片，演员演得也很好，所以拍成这样已经很不错了，嗯，场景很华丽。不过，这片子竟有4个多小时啊。。",1,0
8421,瓦达西瓦又又又桑只爱这巧克力,2008/11/14,116,5,从此对埃及神话、传说很向往了就 特别是她死的那段,1,1
8423,杨大志°,2017/5/19,25,3,太长了。。演员很好看啊，虽然有点无聊，不过放在那个年代算是很好的了,1,0
8425,小栗旬,2015/1/6,265,1,卖肉就卖肉，黑人家萧蔷干嘛，起码人家年轻时候的确有惊天美貌，是无数人心中女神，你个靠PS外加自己硬贴上去走红地毯的一在镜头下就原形毕露了吧。10分钟弃了。开头那奇怪的眉毛是咋回事？你也就适合金锁了，众人跪自己偏不跪的心态无非是女屌丝在幻想玛丽苏，好好提高演技你也许吹牛的时候更稳些,1,-1
8427,Panda的阴影,2014/12/22,221,2,看过《甄嬛传》就没办法不嫌弃了！……朋友白天看了两集，……，后来我出门了，……，晚上他跟我讲他现在在看《唐顿庄园》，……，嗯，为了《唐顿庄园》放弃《武媚娘传奇》，值得的。,1,-1
